qid,vid,duration,gt_start,gt_end,gt_length,gt_center,norm_gt_center,pred_start,pred_end,pred_length,pred_center,norm_pred_center,iou,length_bucket,position_bucket
2916,DLSkojSiAPs_60.0_210.0,150,0,10,10,5.0,0.03333333333333333,12.0,62.0,50.0,37.0,0.24666666666666667,0.88,medium,early
4410,DLSkojSiAPs_360.0_510.0,150,128,150,22,139.0,0.9266666666666666,120.0,150.0,30.0,135.0,0.9,0.7333333333333333,medium,late
4590,DLSkojSiAPs_60.0_210.0,150,78,108,30,93.0,0.62,78.0,106.0,28.0,92.0,0.6133333333333333,0.9333333333333333,long,middle
6193,DLSkojSiAPs_210.0_360.0,150,0,18,18,9.0,0.06,0.0,150.0,150.0,75.0,0.5,0.12,medium,early
8147,DLSkojSiAPs_210.0_360.0,150,16,150,134,83.0,0.5533333333333333,4.0,28.0,24.0,16.0,0.10666666666666667,0.0821917808219178,long,middle
8395,DLSkojSiAPs_510.0_660.0,150,114,128,14,121.0,0.8066666666666666,114.0,138.0,24.0,126.0,0.84,0.5833333333333334,medium,late
8874,DLSkojSiAPs_660.0_810.0,138,36,54,18,45.0,0.32608695652173914,36.0,52.0,16.0,44.0,0.3188405797101449,0.8888888888888888,medium,early
9349,BE1aCPDTGaQ_210.0_360.0,150,0,2,2,1.0,0.006666666666666667,144.0,150.0,6.0,147.0,0.98,0.0,short,early
6511,RH9FHjHgiJI_60.0_210.0,150,0,6,6,3.0,0.02,60.0,70.0,10.0,65.0,0.43333333333333335,0.0,short,early
6626,RH9FHjHgiJI_360.0_510.0,150,0,150,150,75.0,0.5,0.0,46.0,46.0,23.0,0.15333333333333332,0.30666666666666664,long,middle
7905,RH9FHjHgiJI_210.0_360.0,150,64,124,60,94.0,0.6266666666666667,126.0,136.0,10.0,131.0,0.8733333333333333,0.4,long,middle
216,mr9kK0_7x08_60.0_210.0,150,0,20,20,10.0,0.06666666666666667,0.0,20.0,20.0,10.0,0.06666666666666667,1.0,medium,early
494,mr9kK0_7x08_360.0_510.0,150,44,60,16,52.0,0.3466666666666667,46.0,90.0,44.0,68.0,0.4533333333333333,0.4090909090909091,medium,middle
2589,mr9kK0_7x08_210.0_360.0,150,0,22,22,11.0,0.07333333333333333,0.0,150.0,150.0,75.0,0.5,0.5066666666666667,medium,early
6924,mr9kK0_7x08_510.0_660.0,150,0,8,8,4.0,0.02666666666666667,74.0,90.0,16.0,82.0,0.5466666666666666,0.8888888888888888,short,early
7473,mr9kK0_7x08_660.0_810.0,150,26,28,2,27.0,0.18,20.0,124.0,104.0,72.0,0.48,0.6461538461538462,short,early
9719,SFR7tydO10k_210.0_360.0,150,40,70,30,55.0,0.36666666666666664,30.0,84.0,54.0,57.0,0.38,0.5555555555555556,long,middle
9727,SFR7tydO10k_60.0_210.0,150,92,96,4,94.0,0.6266666666666667,96.0,114.0,18.0,105.0,0.7,0.8888888888888888,short,middle
10104,SFR7tydO10k_360.0_510.0,150,34,40,6,37.0,0.24666666666666667,46.0,68.0,22.0,57.0,0.38,0.25,short,early
4985,eBFyZ-JI_1s_60.0_210.0,150,24,70,46,47.0,0.31333333333333335,22.0,74.0,52.0,48.0,0.32,0.8846153846153846,long,early
5985,eBFyZ-JI_1s_210.0_360.0,138,28,52,24,40.0,0.2898550724637681,30.0,58.0,28.0,44.0,0.3188405797101449,0.7333333333333333,medium,early
5552,FYhdTvyavoU_60.0_210.0,150,84,96,12,90.0,0.6,80.0,100.0,20.0,90.0,0.6,0.6,medium,middle
7765,FYhdTvyavoU_360.0_510.0,150,50,58,8,54.0,0.36,54.0,88.0,34.0,71.0,0.47333333333333333,0.5294117647058824,short,middle
8255,FYhdTvyavoU_210.0_360.0,150,0,34,34,17.0,0.11333333333333333,0.0,30.0,30.0,15.0,0.1,0.8823529411764706,long,early
9171,iAuIX5wnNYA_210.0_360.0,136,0,76,76,38.0,0.27941176470588236,0.0,136.0,136.0,68.0,0.5,0.5588235294117647,long,early
3031,869XmJMiEys_60.0_210.0,150,80,108,28,94.0,0.6266666666666667,78.0,108.0,30.0,93.0,0.62,0.9333333333333333,medium,middle
3370,869XmJMiEys_210.0_360.0,150,98,126,28,112.0,0.7466666666666667,98.0,124.0,26.0,111.0,0.74,0.9285714285714286,medium,late
6453,869XmJMiEys_360.0_510.0,150,96,100,4,98.0,0.6533333333333333,80.0,150.0,70.0,115.0,0.7666666666666667,0.5428571428571428,short,middle
1985,4HeSJ7tMo48_60.0_210.0,150,122,150,28,136.0,0.9066666666666666,114.0,150.0,36.0,132.0,0.88,0.7777777777777778,medium,late
4232,4HeSJ7tMo48_360.0_510.0,150,114,138,24,126.0,0.84,114.0,136.0,22.0,125.0,0.8333333333333334,0.9166666666666666,medium,late
4327,4HeSJ7tMo48_210.0_360.0,150,74,76,2,75.0,0.5,122.0,150.0,28.0,136.0,0.9066666666666666,0.9333333333333333,short,middle
657,iD6VPW7oJ_I_60.0_210.0,150,46,82,36,64.0,0.4266666666666667,44.0,76.0,32.0,60.0,0.4,0.7894736842105263,long,middle
7650,iD6VPW7oJ_I_210.0_360.0,150,116,150,34,133.0,0.8866666666666667,122.0,150.0,28.0,136.0,0.9066666666666666,0.8235294117647058,long,late
7747,iD6VPW7oJ_I_360.0_510.0,150,92,100,8,96.0,0.64,92.0,102.0,10.0,97.0,0.6466666666666666,0.8,short,middle
4072,Cj0xhVcR2Bk_60.0_210.0,150,0,26,26,13.0,0.08666666666666667,0.0,150.0,150.0,75.0,0.5,0.30666666666666664,medium,early
1195,VKKH07K1zbI_360.0_510.0,150,120,150,30,135.0,0.9,6.0,20.0,14.0,13.0,0.08666666666666667,0.0,long,late
3449,VKKH07K1zbI_60.0_210.0,150,14,36,22,25.0,0.16666666666666666,14.0,36.0,22.0,25.0,0.16666666666666666,1.0,medium,early
6413,VKKH07K1zbI_210.0_360.0,150,16,150,134,83.0,0.5533333333333333,20.0,48.0,28.0,34.0,0.22666666666666666,0.208955223880597,long,middle
5004,YcHW8Yj5HBc_210.0_360.0,150,0,14,14,7.0,0.04666666666666667,0.0,66.0,66.0,33.0,0.22,0.21212121212121213,medium,early
6148,YcHW8Yj5HBc_60.0_210.0,150,24,54,30,39.0,0.26,26.0,46.0,20.0,36.0,0.24,0.6666666666666666,long,early
6646,YcHW8Yj5HBc_210.0_360.0,150,0,14,14,7.0,0.04666666666666667,0.0,64.0,64.0,32.0,0.21333333333333335,0.21875,medium,early
8072,YcHW8Yj5HBc_60.0_210.0,150,0,24,24,12.0,0.08,0.0,22.0,22.0,11.0,0.07333333333333333,0.9166666666666666,medium,early
5699,uZX-5R8cftI_60.0_210.0,150,114,128,14,121.0,0.8066666666666666,116.0,128.0,12.0,122.0,0.8133333333333334,0.8571428571428571,medium,late
3880,bEmdM0Peb_o_360.0_510.0,150,44,66,22,55.0,0.36666666666666664,38.0,54.0,16.0,46.0,0.30666666666666664,0.35714285714285715,medium,middle
5243,bEmdM0Peb_o_210.0_360.0,150,130,150,20,140.0,0.9333333333333333,130.0,144.0,14.0,137.0,0.9133333333333333,0.7,medium,late
6209,bEmdM0Peb_o_60.0_210.0,150,0,40,40,20.0,0.13333333333333333,18.0,46.0,28.0,32.0,0.21333333333333335,0.4782608695652174,long,early
7343,bEmdM0Peb_o_510.0_660.0,150,126,136,10,131.0,0.8733333333333333,110.0,136.0,26.0,123.0,0.82,0.38461538461538464,medium,late
1925,yuj1y5__jXg_60.0_210.0,150,58,80,22,69.0,0.46,62.0,80.0,18.0,71.0,0.47333333333333333,0.8181818181818182,medium,middle
2245,yuj1y5__jXg_210.0_360.0,150,8,24,16,16.0,0.10666666666666667,2.0,24.0,22.0,13.0,0.08666666666666667,0.7272727272727273,medium,early
3035,yuj1y5__jXg_360.0_510.0,150,70,100,30,85.0,0.5666666666666667,68.0,100.0,32.0,84.0,0.56,0.9375,long,middle
9028,yuj1y5__jXg_510.0_660.0,150,0,18,18,9.0,0.06,20.0,50.0,30.0,35.0,0.23333333333333334,0.0,medium,early
9724,M2LGcH3S_ok_360.0_510.0,150,40,54,14,47.0,0.31333333333333335,38.0,58.0,20.0,48.0,0.32,0.7,medium,early
9993,M2LGcH3S_ok_210.0_360.0,150,6,12,6,9.0,0.06,78.0,92.0,14.0,85.0,0.5666666666666667,0.375,short,early
10106,M2LGcH3S_ok_60.0_210.0,150,72,78,6,75.0,0.5,98.0,110.0,12.0,104.0,0.6933333333333334,0.8333333333333334,short,middle
435,OIbtyKaPsCI_210.0_360.0,150,0,54,54,27.0,0.18,0.0,44.0,44.0,22.0,0.14666666666666667,0.8148148148148148,long,early
471,OIbtyKaPsCI_360.0_510.0,150,98,112,14,105.0,0.7,0.0,20.0,20.0,10.0,0.06666666666666667,0.0,medium,late
526,OIbtyKaPsCI_60.0_210.0,150,0,16,16,8.0,0.05333333333333334,0.0,32.0,32.0,16.0,0.10666666666666667,0.5,medium,early
8841,OIbtyKaPsCI_510.0_660.0,150,0,8,8,4.0,0.02666666666666667,0.0,38.0,38.0,19.0,0.12666666666666668,0.42105263157894735,short,early
1743,rsNuM2HcRh8_210.0_360.0,150,0,80,80,40.0,0.26666666666666666,2.0,36.0,34.0,19.0,0.12666666666666668,0.425,long,early
3858,rsNuM2HcRh8_360.0_510.0,150,0,96,96,48.0,0.32,0.0,40.0,40.0,20.0,0.13333333333333333,0.4166666666666667,long,early
4164,rsNuM2HcRh8_60.0_210.0,150,92,148,56,120.0,0.8,10.0,28.0,18.0,19.0,0.12666666666666668,0.0,long,late
6928,rsNuM2HcRh8_510.0_660.0,150,32,56,24,44.0,0.29333333333333333,74.0,86.0,12.0,80.0,0.5333333333333333,0.5714285714285714,medium,early
8663,rsNuM2HcRh8_660.0_810.0,126,12,24,12,18.0,0.14285714285714285,12.0,24.0,12.0,18.0,0.14285714285714285,1.0,medium,early
2104,UQHx-1rF89U_210.0_360.0,150,16,48,32,32.0,0.21333333333333335,18.0,40.0,22.0,29.0,0.19333333333333333,0.6875,long,early
5698,UQHx-1rF89U_60.0_210.0,150,28,44,16,36.0,0.24,24.0,46.0,22.0,35.0,0.23333333333333334,0.7272727272727273,medium,early
7751,UQHx-1rF89U_360.0_510.0,150,12,28,16,20.0,0.13333333333333333,10.0,30.0,20.0,20.0,0.13333333333333333,0.8,medium,early
2562,rRpUM9ZoNkU_360.0_510.0,150,76,102,26,89.0,0.5933333333333334,76.0,104.0,28.0,90.0,0.6,0.9285714285714286,medium,middle
2698,rRpUM9ZoNkU_210.0_360.0,150,74,102,28,88.0,0.5866666666666667,72.0,110.0,38.0,91.0,0.6066666666666667,0.7368421052631579,medium,middle
4130,rRpUM9ZoNkU_60.0_210.0,150,0,150,150,75.0,0.5,0.0,146.0,146.0,73.0,0.4866666666666667,0.9733333333333334,long,middle
5993,wQd4FV4AZa0_60.0_210.0,150,8,120,112,64.0,0.4266666666666667,10.0,32.0,22.0,21.0,0.14,0.19642857142857142,long,middle
6129,wQd4FV4AZa0_210.0_360.0,150,0,150,150,75.0,0.5,100.0,144.0,44.0,122.0,0.8133333333333334,0.29333333333333333,long,middle
502,Uale9QeyLMI_60.0_210.0,150,0,48,48,24.0,0.16,4.0,110.0,106.0,57.0,0.38,0.4,long,early
2887,Uale9QeyLMI_210.0_360.0,150,38,92,54,65.0,0.43333333333333335,98.0,150.0,52.0,124.0,0.8266666666666667,0.0,long,middle
9755,bImK3gPEvc4_210.0_360.0,150,128,146,18,137.0,0.9133333333333333,130.0,146.0,16.0,138.0,0.92,0.8888888888888888,medium,late
10092,bImK3gPEvc4_360.0_510.0,150,116,120,4,118.0,0.7866666666666666,20.0,34.0,14.0,27.0,0.18,0.0,short,late
10173,bImK3gPEvc4_60.0_210.0,150,70,76,6,73.0,0.4866666666666667,76.0,94.0,18.0,85.0,0.5666666666666667,0.7,short,middle
4309,xHypiQpL2yQ_210.0_360.0,150,110,132,22,121.0,0.8066666666666666,110.0,134.0,24.0,122.0,0.8133333333333334,0.9166666666666666,medium,late
5715,xHypiQpL2yQ_360.0_510.0,150,74,96,22,85.0,0.5666666666666667,74.0,96.0,22.0,85.0,0.5666666666666667,1.0,medium,middle
8247,xHypiQpL2yQ_60.0_210.0,150,34,52,18,43.0,0.2866666666666667,34.0,60.0,26.0,47.0,0.31333333333333335,0.6923076923076923,medium,early
9858,xivzc8l7O_A_210.0_360.0,150,122,142,20,132.0,0.88,116.0,140.0,24.0,128.0,0.8533333333333334,0.6923076923076923,medium,late
10053,xivzc8l7O_A_360.0_510.0,150,96,120,24,108.0,0.72,96.0,108.0,12.0,102.0,0.68,0.5,medium,late
10066,xivzc8l7O_A_60.0_210.0,150,70,84,14,77.0,0.5133333333333333,70.0,82.0,12.0,76.0,0.5066666666666667,0.8571428571428571,medium,middle
472,AD0qNZy48_s_210.0_360.0,150,2,24,22,13.0,0.08666666666666667,30.0,100.0,70.0,65.0,0.43333333333333335,0.0,medium,early
1298,AD0qNZy48_s_60.0_210.0,150,12,128,116,70.0,0.4666666666666667,114.0,150.0,36.0,132.0,0.88,0.10144927536231885,long,middle
6110,AD0qNZy48_s_360.0_510.0,150,108,150,42,129.0,0.86,106.0,150.0,44.0,128.0,0.8533333333333334,0.9545454545454546,long,late
6917,AD0qNZy48_s_660.0_810.0,150,100,118,18,109.0,0.7266666666666667,40.0,86.0,46.0,63.0,0.42,0.0,medium,late
8778,AD0qNZy48_s_510.0_660.0,150,128,142,14,135.0,0.9,128.0,140.0,12.0,134.0,0.8933333333333333,0.8571428571428571,medium,late
9952,TSi_JjS_nmk_360.0_510.0,150,12,44,32,28.0,0.18666666666666668,2.0,30.0,28.0,16.0,0.10666666666666667,0.42857142857142855,long,early
10243,TSi_JjS_nmk_210.0_360.0,150,8,18,10,13.0,0.08666666666666667,86.0,106.0,20.0,96.0,0.64,0.4,medium,early
10283,TSi_JjS_nmk_60.0_210.0,150,0,14,14,7.0,0.04666666666666667,0.0,16.0,16.0,8.0,0.05333333333333334,0.875,medium,early
9638,yqYhbpOrC1Q_360.0_510.0,150,14,44,30,29.0,0.19333333333333333,16.0,40.0,24.0,28.0,0.18666666666666668,0.8,long,early
9820,yqYhbpOrC1Q_210.0_360.0,150,108,110,2,109.0,0.7266666666666667,112.0,126.0,14.0,119.0,0.7933333333333333,0.42857142857142855,short,late
10088,yqYhbpOrC1Q_60.0_210.0,150,132,150,18,141.0,0.94,130.0,150.0,20.0,140.0,0.9333333333333333,0.9,medium,late
9714,KDpsbJHx1RI_210.0_360.0,150,82,108,26,95.0,0.6333333333333333,0.0,150.0,150.0,75.0,0.5,0.17333333333333334,medium,middle
9906,KDpsbJHx1RI_360.0_510.0,150,2,16,14,9.0,0.06,0.0,30.0,30.0,15.0,0.1,0.4666666666666667,medium,early
9949,KDpsbJHx1RI_60.0_210.0,150,98,118,20,108.0,0.72,2.0,150.0,148.0,76.0,0.5066666666666667,0.13513513513513514,medium,late
918,EE0NcEec_mo_210.0_360.0,150,8,14,6,11.0,0.07333333333333333,22.0,34.0,12.0,28.0,0.18666666666666668,0.1111111111111111,short,early
6418,EE0NcEec_mo_360.0_510.0,150,106,140,34,123.0,0.82,0.0,16.0,16.0,8.0,0.05333333333333334,0.0,long,late
8242,EE0NcEec_mo_60.0_210.0,150,4,50,46,27.0,0.18,2.0,76.0,74.0,39.0,0.26,0.6216216216216216,long,early
6448,mbdj8xfSIKo_360.0_510.0,150,112,132,20,122.0,0.8133333333333334,120.0,150.0,30.0,135.0,0.9,0.4666666666666667,medium,late
7840,mbdj8xfSIKo_60.0_210.0,150,74,100,26,87.0,0.58,62.0,118.0,56.0,90.0,0.6,0.4642857142857143,medium,middle
8264,mbdj8xfSIKo_210.0_360.0,150,16,40,24,28.0,0.18666666666666668,22.0,42.0,20.0,32.0,0.21333333333333335,0.6923076923076923,medium,early
775,S4z8QOxZisc_60.0_210.0,150,52,78,26,65.0,0.43333333333333335,70.0,86.0,16.0,78.0,0.52,0.23529411764705882,medium,middle
5652,S4z8QOxZisc_210.0_360.0,150,104,118,14,111.0,0.74,88.0,142.0,54.0,115.0,0.7666666666666667,0.25925925925925924,medium,late
6518,S4z8QOxZisc_360.0_510.0,150,64,98,34,81.0,0.54,64.0,100.0,36.0,82.0,0.5466666666666666,0.9444444444444444,long,middle
6309,fZfaa1rJUjM_360.0_510.0,150,6,28,22,17.0,0.11333333333333333,0.0,26.0,26.0,13.0,0.08666666666666667,0.7142857142857143,medium,early
6552,fZfaa1rJUjM_210.0_360.0,150,0,26,26,13.0,0.08666666666666667,0.0,28.0,28.0,14.0,0.09333333333333334,0.9285714285714286,medium,early
8225,fZfaa1rJUjM_60.0_210.0,150,0,32,32,16.0,0.10666666666666667,70.0,100.0,30.0,85.0,0.5666666666666667,0.8333333333333334,long,early
3411,WtAOsyldvJk_210.0_360.0,150,0,138,138,69.0,0.46,2.0,28.0,26.0,15.0,0.1,0.18840579710144928,long,middle
5490,WtAOsyldvJk_360.0_510.0,150,114,138,24,126.0,0.84,114.0,134.0,20.0,124.0,0.8266666666666667,0.8333333333333334,medium,late
5743,WtAOsyldvJk_60.0_210.0,150,70,150,80,110.0,0.7333333333333333,70.0,150.0,80.0,110.0,0.7333333333333333,1.0,long,late
9058,WtAOsyldvJk_510.0_660.0,150,130,150,20,140.0,0.9333333333333333,130.0,150.0,20.0,140.0,0.9333333333333333,1.0,medium,late
3397,LcKnx7I97yk_360.0_510.0,144,0,26,26,13.0,0.09027777777777778,2.0,26.0,24.0,14.0,0.09722222222222222,0.9230769230769231,medium,early
5709,LcKnx7I97yk_60.0_210.0,150,104,144,40,124.0,0.8266666666666667,14.0,32.0,18.0,23.0,0.15333333333333332,0.0,long,late
7921,LcKnx7I97yk_210.0_360.0,150,34,38,4,36.0,0.24,34.0,44.0,10.0,39.0,0.26,0.4,short,early
700,3r7kOP_nYNo_360.0_510.0,150,64,90,26,77.0,0.5133333333333333,64.0,90.0,26.0,77.0,0.5133333333333333,1.0,medium,middle
7602,3r7kOP_nYNo_210.0_360.0,150,8,18,10,13.0,0.08666666666666667,58.0,126.0,68.0,92.0,0.6133333333333333,0.9705882352941176,medium,early
7957,3r7kOP_nYNo_60.0_210.0,150,92,108,16,100.0,0.6666666666666666,72.0,94.0,22.0,83.0,0.5533333333333333,0.05555555555555555,medium,middle
584,ez8kypBrMVE_60.0_210.0,150,48,62,14,55.0,0.36666666666666664,32.0,98.0,66.0,65.0,0.43333333333333335,0.21212121212121213,medium,middle
1715,ez8kypBrMVE_360.0_510.0,150,32,62,30,47.0,0.31333333333333335,40.0,62.0,22.0,51.0,0.34,0.7333333333333333,long,early
5156,ez8kypBrMVE_210.0_360.0,150,76,90,14,83.0,0.5533333333333333,20.0,68.0,48.0,44.0,0.29333333333333333,0.0,medium,middle
7257,ez8kypBrMVE_660.0_810.0,150,10,34,24,22.0,0.14666666666666667,10.0,32.0,22.0,21.0,0.14,0.9166666666666666,medium,early
8454,ez8kypBrMVE_510.0_660.0,150,136,150,14,143.0,0.9533333333333334,136.0,150.0,14.0,143.0,0.9533333333333334,1.0,medium,late
2450,VUV77-5ERxA_210.0_360.0,150,104,106,2,105.0,0.7,106.0,150.0,44.0,128.0,0.8533333333333334,0.9545454545454546,short,late
3899,VUV77-5ERxA_360.0_510.0,150,0,150,150,75.0,0.5,2.0,36.0,34.0,19.0,0.12666666666666668,0.22666666666666666,long,middle
4927,VUV77-5ERxA_60.0_210.0,150,36,62,26,49.0,0.32666666666666666,0.0,58.0,58.0,29.0,0.19333333333333333,0.3548387096774194,medium,early
7198,VUV77-5ERxA_660.0_810.0,150,0,150,150,75.0,0.5,8.0,76.0,68.0,42.0,0.28,0.4533333333333333,long,middle
7451,VUV77-5ERxA_510.0_660.0,150,70,86,16,78.0,0.52,2.0,74.0,72.0,38.0,0.25333333333333335,0.047619047619047616,medium,middle
609,UDEfgewcr5E_60.0_210.0,150,42,72,30,57.0,0.38,90.0,98.0,8.0,94.0,0.6266666666666667,0.0,long,middle
2200,UDEfgewcr5E_210.0_360.0,150,0,8,8,4.0,0.02666666666666667,108.0,116.0,8.0,112.0,0.7466666666666667,0.6,short,early
8261,UDEfgewcr5E_360.0_510.0,150,0,64,64,32.0,0.21333333333333335,0.0,60.0,60.0,30.0,0.2,0.9375,long,early
1956,TJERhGzxRK8_360.0_510.0,150,22,36,14,29.0,0.19333333333333333,2.0,148.0,146.0,75.0,0.5,0.0958904109589041,medium,early
4487,TJERhGzxRK8_210.0_360.0,150,80,102,22,91.0,0.6066666666666667,82.0,106.0,24.0,94.0,0.6266666666666667,0.7692307692307693,medium,middle
7671,TJERhGzxRK8_60.0_210.0,150,48,56,8,52.0,0.3466666666666667,104.0,130.0,26.0,117.0,0.78,0.3076923076923077,short,middle
4571,Kuq50cVSFbw_60.0_210.0,150,32,36,4,34.0,0.22666666666666666,116.0,124.0,8.0,120.0,0.8,0.5714285714285714,short,early
5708,Kuq50cVSFbw_360.0_510.0,150,54,96,42,75.0,0.5,52.0,98.0,46.0,75.0,0.5,0.9130434782608695,long,middle
8078,Kuq50cVSFbw_210.0_360.0,150,0,24,24,12.0,0.08,50.0,150.0,100.0,100.0,0.6666666666666666,1.0,medium,early
5787,QHFy-nWNJYk_60.0_210.0,150,70,92,22,81.0,0.54,108.0,148.0,40.0,128.0,0.8533333333333334,0.0,medium,middle
6482,QHFy-nWNJYk_210.0_360.0,150,100,118,18,109.0,0.7266666666666667,116.0,146.0,30.0,131.0,0.8733333333333333,0.043478260869565216,medium,late
7834,QHFy-nWNJYk_360.0_510.0,150,14,24,10,19.0,0.12666666666666668,18.0,42.0,24.0,30.0,0.2,0.6666666666666666,medium,early
5697,IoNLqyYnO8k_210.0_360.0,150,110,128,18,119.0,0.7933333333333333,62.0,102.0,40.0,82.0,0.5466666666666666,0.0,medium,late
6475,IoNLqyYnO8k_360.0_510.0,150,50,68,18,59.0,0.3933333333333333,48.0,68.0,20.0,58.0,0.38666666666666666,0.9,medium,middle
7835,IoNLqyYnO8k_60.0_210.0,150,76,150,74,113.0,0.7533333333333333,84.0,150.0,66.0,117.0,0.78,0.8918918918918919,long,late
9815,QN-ft-c0WZQ_60.0_210.0,150,88,118,30,103.0,0.6866666666666666,90.0,114.0,24.0,102.0,0.68,0.8,long,late
9849,QN-ft-c0WZQ_360.0_510.0,150,0,28,28,14.0,0.09333333333333334,12.0,30.0,18.0,21.0,0.14,0.5333333333333333,medium,early
10260,QN-ft-c0WZQ_210.0_360.0,150,2,10,8,6.0,0.04,20.0,34.0,14.0,27.0,0.18,0.7142857142857143,short,early
9770,x1m7B8s1sQ0_210.0_360.0,150,86,104,18,95.0,0.6333333333333333,88.0,102.0,14.0,95.0,0.6333333333333333,0.7777777777777778,medium,middle
9919,x1m7B8s1sQ0_60.0_210.0,150,116,128,12,122.0,0.8133333333333334,118.0,140.0,22.0,129.0,0.86,0.4166666666666667,medium,late
10069,x1m7B8s1sQ0_360.0_510.0,150,58,150,92,104.0,0.6933333333333334,2.0,68.0,66.0,35.0,0.23333333333333334,0.06756756756756757,long,late
3269,xDaZ261SHZA_210.0_360.0,150,0,24,24,12.0,0.08,0.0,24.0,24.0,12.0,0.08,1.0,medium,early
6657,xDaZ261SHZA_360.0_510.0,150,48,74,26,61.0,0.4066666666666667,46.0,78.0,32.0,62.0,0.41333333333333333,0.8125,medium,middle
7869,xDaZ261SHZA_60.0_210.0,150,126,150,24,138.0,0.92,128.0,150.0,22.0,139.0,0.9266666666666666,0.9166666666666666,medium,late
166,iB1iaveR00c_210.0_360.0,150,110,128,18,119.0,0.7933333333333333,108.0,148.0,40.0,128.0,0.8533333333333334,0.45,medium,late
2757,iB1iaveR00c_360.0_510.0,150,58,80,22,69.0,0.46,58.0,82.0,24.0,70.0,0.4666666666666667,0.9166666666666666,medium,middle
3625,iB1iaveR00c_60.0_210.0,150,4,14,10,9.0,0.06,126.0,144.0,18.0,135.0,0.9,0.8888888888888888,medium,early
7017,iB1iaveR00c_510.0_660.0,150,118,134,16,126.0,0.84,120.0,134.0,14.0,127.0,0.8466666666666667,0.875,medium,late
7539,iB1iaveR00c_660.0_810.0,150,38,44,6,41.0,0.2733333333333333,40.0,68.0,28.0,54.0,0.36,0.21428571428571427,short,early
9332,39AFfSOXl-8_210.0_360.0,150,86,124,38,105.0,0.7,44.0,88.0,44.0,66.0,0.44,0.025,long,late
39,trcIoufeEgM_210.0_360.0,150,76,84,8,80.0,0.5333333333333333,64.0,86.0,22.0,75.0,0.5,0.36363636363636365,short,middle
3903,trcIoufeEgM_60.0_210.0,150,0,48,48,24.0,0.16,54.0,70.0,16.0,62.0,0.41333333333333333,0.16326530612244897,long,early
4975,trcIoufeEgM_360.0_510.0,150,0,10,10,5.0,0.03333333333333333,46.0,64.0,18.0,55.0,0.36666666666666664,0.75,medium,early
239,idvZpkYWOMQ_60.0_210.0,150,0,4,4,2.0,0.013333333333333334,0.0,26.0,26.0,13.0,0.08666666666666667,0.6923076923076923,short,early
2675,idvZpkYWOMQ_210.0_360.0,150,0,30,30,15.0,0.1,0.0,28.0,28.0,14.0,0.09333333333333334,0.9333333333333333,long,early
6072,idvZpkYWOMQ_360.0_510.0,150,76,146,70,111.0,0.74,112.0,136.0,24.0,124.0,0.8266666666666667,0.34285714285714286,long,late
7203,idvZpkYWOMQ_510.0_660.0,150,120,144,24,132.0,0.88,0.0,148.0,148.0,74.0,0.49333333333333335,0.16216216216216217,medium,late
7389,idvZpkYWOMQ_660.0_810.0,150,92,150,58,121.0,0.8066666666666666,0.0,150.0,150.0,75.0,0.5,0.38666666666666666,long,late
654,_OiTj9QUt_g_60.0_210.0,150,72,94,22,83.0,0.5533333333333333,70.0,96.0,26.0,83.0,0.5533333333333333,0.8461538461538461,medium,middle
3288,_OiTj9QUt_g_360.0_510.0,150,82,150,68,116.0,0.7733333333333333,0.0,56.0,56.0,28.0,0.18666666666666668,0.0,long,late
6406,_OiTj9QUt_g_210.0_360.0,150,112,150,38,131.0,0.8733333333333333,76.0,114.0,38.0,95.0,0.6333333333333333,0.02702702702702703,long,late
227,BSEfaooDUEE_360.0_510.0,150,74,94,20,84.0,0.56,76.0,116.0,40.0,96.0,0.64,0.42857142857142855,medium,middle
2643,BSEfaooDUEE_60.0_210.0,150,0,30,30,15.0,0.1,34.0,98.0,64.0,66.0,0.44,0.8823529411764706,long,early
5204,BSEfaooDUEE_210.0_360.0,150,0,46,46,23.0,0.15333333333333332,0.0,42.0,42.0,21.0,0.14,0.9130434782608695,long,early
6956,BSEfaooDUEE_660.0_810.0,150,50,76,26,63.0,0.42,50.0,74.0,24.0,62.0,0.41333333333333333,0.9230769230769231,medium,middle
7504,BSEfaooDUEE_510.0_660.0,150,90,110,20,100.0,0.6666666666666666,114.0,132.0,18.0,123.0,0.82,0.0,medium,middle
9358,yjzmMAmgNFA_210.0_360.0,150,62,100,38,81.0,0.54,0.0,146.0,146.0,73.0,0.4866666666666667,0.2602739726027397,long,middle
1177,4IYQN95j6ok_60.0_210.0,150,124,144,20,134.0,0.8933333333333333,128.0,144.0,16.0,136.0,0.9066666666666666,0.8,medium,late
4333,4IYQN95j6ok_360.0_510.0,150,16,40,24,28.0,0.18666666666666668,12.0,42.0,30.0,27.0,0.18,0.8,medium,early
4543,4IYQN95j6ok_210.0_360.0,150,0,32,32,16.0,0.10666666666666667,94.0,124.0,30.0,109.0,0.7266666666666667,0.0,long,early
8994,4IYQN95j6ok_510.0_660.0,150,4,8,4,6.0,0.04,6.0,24.0,18.0,15.0,0.1,0.5555555555555556,short,early
1045,U4tUPpmv1qo_210.0_360.0,150,110,144,34,127.0,0.8466666666666667,112.0,142.0,30.0,127.0,0.8466666666666667,0.8823529411764706,long,late
7635,U4tUPpmv1qo_360.0_510.0,150,50,66,16,58.0,0.38666666666666666,50.0,70.0,20.0,60.0,0.4,0.8,medium,middle
